CAD_E|CASBY15015163//10/8/2015 12:11:09 AM
CAD_E|CASBY15015163//10/8/2015 12:11:24 AM
CAD_E|CASBY15015178|CASLU||20151008004544|FSCA|FIRE, COMMERCIAL ALARM|-120.831015|35.313170|1101 LOS OLIVOS AVE |LOS_OSOS|2099 BLK 11TH ST|2101 BLK FAIRCHILD WAY|631_H_6|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 12:45:44 AM
CAD_E|CASBY15015178|CASLU||20151008004544|FSCA|FIRE, COMMERCIAL ALARM|-120.831015|35.313170|1101 LOS OLIVOS AVE |LOS_OSOS|2099 BLK 11TH ST|2101 BLK FAIRCHILD WAY|631_H_6|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 12:45:46 AM
CAD_E|CASBY15015178|CASLU2015010561|LOS OLIVOS AVE  LOS_OSOS|20151008004544|FSCA|FIRE, COMMERCIAL ALARM|-120.831015|35.313170|1101 LOS OLIVOS AVE |LOS_OSOS|2099 BLK 11TH ST|2101 BLK FAIRCHILD WAY|631_H_6||||ME15|Command:BAY CMD;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 12:45:53 AM
CAD_E|CASBY15015178|CASLU2015010561|LOS OLIVOS AVE  LOS_OSOS|20151008004544|FSCA|FIRE, COMMERCIAL ALARM|-120.831015|35.313170|1101 LOS OLIVOS AVE |LOS_OSOS|2099 BLK 11TH ST|2101 BLK FAIRCHILD WAY|631_H_6||||ME15|Command:BAY CMD;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 12:45:53 AM
CAD_U|CASBY|ME15|DSP|20151008004553|B-15A|15015178|FSCA|CASLU2015010561//10/8/2015 12:45:53 AM
CAD_U|CABEU|GAB4|AIQ|20151005072703|BEU-30|||//10/8/2015 6:48:04 AM
CAD_U|CABEU|GAB4|AIQ|20151005072703|BEU-30|||//10/8/2015 6:48:04 AM
CAD_E|CAFKU15015186|CAFKU2015016202|FRESNO COALINGA RD  COALI|20151008064123|FWL|FIRE, WILDLAND|-120.314211|36.236825|34113 FRESNO COALINGA RD ||29001 BLK SHELL RD|28499 BLK W PALMER AV|8348||||E3462,E3484|Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF A/G 2          01;//10/8/2015 6:48:11 AM
CAD_U|CASLU|E3484|ENR|20151008064811|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 6:48:11 AM
CAD_U|CASLU|E3484|ENR|20151008064811|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 6:48:12 AM
CAD_U|CASLU|E3462|ACK|20151008064847|R-17A|15015186|FWL|CAFKU2015016202//10/8/2015 6:48:47 AM
CAD_U|CASLU|D3440|AIQ|20151006110727|A-36J|||//10/8/2015 6:50:23 AM
CAD_U|CASLU|D3441|AIQ|20151006120147|K-11C|||//10/8/2015 6:50:29 AM
CAD_U|CASLU|DUTYFC|AIQ|20151007151327|A-36C|||//10/8/2015 6:51:12 AM
CAD_U|CASLU|ECC-D|AIQ|20150914041517|A-36C|||//10/8/2015 6:51:23 AM
CAD_U|CASLU|ECC-N|AIQ|20140308082133|A-36C|||//10/8/2015 6:51:31 AM
CAD_U|CASLU|ECC-S|OFF//10/8/2015 6:51:35 AM
CAD_E|CASLU15015184//10/8/2015 6:51:41 AM
CAD_U|CASLU|E3462|ENR|20151008065145|R-17A|15015186|FWL|CAFKU2015016202//10/8/2015 6:51:45 AM
CAD_U|CASLU|E3462|ENR|20151008065145|R-17A|15015186|FWL|CAFKU2015016202//10/8/2015 6:51:45 AM
CAD_E|CASLU15015184//10/8/2015 6:51:57 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:52:03 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:52:03 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:52:03 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:52:08 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:52:08 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:52:08 AM
CAD_U|CABEU|GAB4|AIQ|20151005072703|BEU-30|||//10/8/2015 6:53:34 AM
CAD_U|CABEU|GAB4|AIQ|20151005072703|BEU-30|||//10/8/2015 6:53:34 AM
CAD_U|CABEU|GAB4|AIQ|20151005072703|BEU-30|||//10/8/2015 6:53:34 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:53:56 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:53:56 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:53:57 AM
CAD_U|CASLU|B3422|AOR|20151008065357|A-36E|||//10/8/2015 6:53:57 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:53:59 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:53:59 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 6:53:59 AM
CAD_U|CASLU|E3465|AOR|20151008065423|K-11A|||//10/8/2015 6:54:23 AM
CAD_U|CAFKU|E4364|AIQ|20150629200039|FKU-1A|||//10/8/2015 6:59:31 AM
CAD_U|CAFKU|E4364|AIQ|20150629200039|FKU-1A|||//10/8/2015 6:59:31 AM
CAD_U|CAFKU|E4364|AIQ|20150629200039|FKU-1A|||//10/8/2015 6:59:31 AM
CAD_U|CAFKU|E4354|AIQ|20150714100136|FKU-1A|||//10/8/2015 6:59:32 AM
CAD_U|CAFKU|E4354|AIQ|20150714100136|FKU-1A|||//10/8/2015 6:59:32 AM
CAD_U|CAFKU|E4354|AIQ|20150714100136|FKU-1A|||//10/8/2015 6:59:32 AM
CAD_E|CASLU15015187|CASLU||20151008070001|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:00:01 AM
CAD_U|CASLU|T3438|AOR|20151008070146|HUANG|||//10/8/2015 7:01:46 AM
CAD_E|CASLU15015187|CASLU||20151008070001|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:01:56 AM
CAD_E|CASLU15015187//10/8/2015 7:01:59 AM
CAD_E|CASLU15015187//10/8/2015 7:02:15 AM
CAD_U|CAFKU|D4341|AIQ|20150930175112|FKU-1A|||//10/8/2015 7:04:16 AM
CAD_U|CAFKU|D4341|AIQ|20150930175112|FKU-1A|||//10/8/2015 7:04:16 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/8/2015 7:04:57 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/8/2015 7:04:57 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/8/2015 7:04:57 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/8/2015 7:05:01 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/8/2015 7:05:01 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/8/2015 7:05:01 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//10/8/2015 7:05:09 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//10/8/2015 7:05:09 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//10/8/2015 7:05:09 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//10/8/2015 7:05:13 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//10/8/2015 7:05:13 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//10/8/2015 7:05:13 AM
CAD_U|CAMBHP|MBHP|AIQ|20151001224738|B-11D|||//10/8/2015 7:06:51 AM
CAD_E|CAFKU15015186|CAFKU2015016202|FRESNO COALINGA RD  COALI|20151008064123|FWL|FIRE, WILDLAND|-120.314211|36.236825|34113 FRESNO COALINGA RD ||29001 BLK SHELL RD|28499 BLK W PALMER AV|8348||||E3462,E3484|Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF A/G 2          01;//10/8/2015 7:06:58 AM
CAD_E|CAFKU15015186|CAFKU2015016202|FRESNO COALINGA RD  COALI|20151008064123|FWL|FIRE, WILDLAND|-120.314211|36.236825|34113 FRESNO COALINGA RD ||29001 BLK SHELL RD|28499 BLK W PALMER AV|8348||||E3462,E3484|Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF A/G 2          01;//10/8/2015 7:07:41 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:41 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:44 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:44 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:48 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:48 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:48 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:48 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:49 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:49 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:49 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:07:49 AM
CAD_E|CAFKU15015186|CAFKU2015016202|FRESNO COALINGA RD  COALI|20151008064123|FWL|FIRE, WILDLAND|-120.314211|36.236825|34113 FRESNO COALINGA RD ||29001 BLK SHELL RD|28499 BLK W PALMER AV|8348||||E3462,E3484|Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF A/G 2          01;//10/8/2015 7:08:21 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:08:22 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:08:23 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:08:23 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//10/8/2015 7:09:22 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//10/8/2015 7:09:22 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//10/8/2015 7:09:22 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//10/8/2015 7:09:27 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//10/8/2015 7:09:27 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//10/8/2015 7:09:27 AM
CAD_U|CASLU|E3462|RTQ|20151008070942|R-17A|15015186|FWL|CAFKU2015016202//10/8/2015 7:09:42 AM
CAD_E|CAFKU15015186|CAFKU2015016202|FRESNO COALINGA RD  COALI|20151008064123|FWL|FIRE, WILDLAND|-120.314211|36.236825|34113 FRESNO COALINGA RD ||29001 BLK SHELL RD|28499 BLK W PALMER AV|8348||||E3462,E3484|Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF A/G 2          01;//10/8/2015 7:10:20 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//10/8/2015 7:10:24 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//10/8/2015 7:10:24 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//10/8/2015 7:10:24 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//10/8/2015 7:10:28 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//10/8/2015 7:10:29 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//10/8/2015 7:10:29 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/8/2015 7:11:12 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/8/2015 7:11:12 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/8/2015 7:11:12 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/8/2015 7:11:16 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/8/2015 7:11:16 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/8/2015 7:11:16 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:50 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:50 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:50 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:51 AM
CAD_U|CASLU|E3484|ONS|20151008070741|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:55 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:56 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:56 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:57 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:57 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:57 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:57 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:58 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:58 AM
CAD_U|CASLU|E3484|RTQ|20151008071155|D-15A|15015186|FWL|CAFKU2015016202//10/8/2015 7:11:58 AM
CAD_E|CAFKU15015186|CAFKU2015016202|FRESNO COALINGA RD  COALI|20151008064123|FWL|FIRE, WILDLAND|-120.314211|36.236825|34113 FRESNO COALINGA RD ||29001 BLK SHELL RD|28499 BLK W PALMER AV|8348||||E3462|Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF A/G 2          01;//10/8/2015 7:12:03 AM
CAD_U|CASLU|E3484|AOR|20151008071202|D-15A|||//10/8/2015 7:12:03 AM
CAD_U|CASLU|E3484|AOR|20151008071202|D-15A|||//10/8/2015 7:12:03 AM
CAD_E|CAFKU15015186|CAFKU2015016202|FRESNO COALINGA RD  COALI|20151008064123|FWL|FIRE, WILDLAND|-120.314211|36.236825|34113 FRESNO COALINGA RD ||29001 BLK SHELL RD|28499 BLK W PALMER AV|8348|||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF A/G 2          01;//10/8/2015 7:12:24 AM
CAD_E|CAFKU15015186|CAFKU2015016202|FRESNO COALINGA RD  COALI|20151008064123|FWL|FIRE, WILDLAND|-120.314211|36.236825|34113 FRESNO COALINGA RD ||29001 BLK SHELL RD|28499 BLK W PALMER AV|8348|||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF A/G 2          01;//10/8/2015 7:12:24 AM
CAD_U|CASLU|E3462|AOR|20151008071224|R-17A|||//10/8/2015 7:12:24 AM
CAD_E|CAFKU15015186//10/8/2015 7:12:33 AM
CAD_E|CAFKU15015186//10/8/2015 7:12:49 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:12:49 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:12:49 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:12:49 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:12:49 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:12:49 AM
CAD_E|CASBY15015188|CASLU||20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:13:11 AM
CAD_E|CASBY15015188|CASLU||20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:13:15 AM
CAD_E|CASBY15015188|CASLU2015010566|MOUNTAIN VIEW DR  LOS_OSO|20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7||||ME15,MR15|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:13:23 AM
CAD_E|CASBY15015188|CASLU2015010566|MOUNTAIN VIEW DR  LOS_OSO|20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7||||ME15,MR15|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:13:23 AM
CAD_U|CASBY|ME15|DSP|20151008071323|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:13:23 AM
CAD_U|CASBY|MR15|DSP|20151008071323|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:13:23 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/8/2015 7:13:29 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/8/2015 7:13:29 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/8/2015 7:13:29 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/8/2015 7:13:33 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/8/2015 7:13:33 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/8/2015 7:13:33 AM
CAD_E|CASBY15015188|CASLU2015010566|MOUNTAIN VIEW DR  LOS_OSO|20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7||||ME15,MR15|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:14:06 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:14:39 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:14:39 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:14:39 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:14:43 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:14:43 AM
CAD_U|CABEU|GAB1|AIQ|20151008071249|BEU-30|||//10/8/2015 7:14:43 AM
CAD_U|CABEU|GAB1|OFF//10/8/2015 7:14:51 AM
CAD_E|CASBY15015188|CASLU2015010566|MOUNTAIN VIEW DR  LOS_OSO|20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7||||ME15,MR15|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:15:13 AM
CAD_U|CASBY|ME15|ENR|20151008071513|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:15:13 AM
CAD_U|CASBY|ME15|ENR|20151008071513|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:15:14 AM
CAD_E|CASBY15015188|CASLU2015010566|MOUNTAIN VIEW DR  LOS_OSO|20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7||||ME15,MR15|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:15:26 AM
CAD_U|CASBY|MR15|DSP|20151008071323|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:15:26 AM
CAD_E|CASBY15015188|CASLU2015010566|MOUNTAIN VIEW DR  LOS_OSO|20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7||||ME15,MR15|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:15:29 AM
CAD_U|CASBY|MR15|ENR|20151008071529|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:15:29 AM
CAD_U|CASBY|MR15|ENR|20151008071529|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:15:29 AM
CAD_U|CASLC|WT50|AOR|20151008071548|C-7A|||//10/8/2015 7:15:48 AM
CAD_U|CASLU|B3413|OFF//10/8/2015 7:16:10 AM
CAD_U|CASLU|P3423|AIQ|20151008071625|A-36F|||//10/8/2015 7:16:25 AM
CAD_U|CASLU|D3442|AIQ|20151008071652|R-8B|||//10/8/2015 7:16:52 AM
CAD_U|CAFKU|MIR1|AIQ|20151004075248|FKU-2|||//10/8/2015 7:17:23 AM
CAD_U|CAFKU|MIR1|AIQ|20151004075248|FKU-2|||//10/8/2015 7:17:23 AM
CAD_U|CAFKU|MIR1|AIQ|20151004075248|FKU-2|||//10/8/2015 7:17:23 AM
CAD_U|CAFKU|MIR1|AIQ|20151004075248|FKU-2|||//10/8/2015 7:17:27 AM
CAD_U|CAFKU|MIR1|AIQ|20151004075248|FKU-2|||//10/8/2015 7:17:27 AM
CAD_U|CAFKU|MIR1|AIQ|20151004075248|FKU-2|||//10/8/2015 7:17:27 AM
CAD_E|CASBY15015188|CASLU2015010566|MOUNTAIN VIEW DR  LOS_OSO|20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7||||ME15,MR15|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:17:33 AM
CAD_U|CASBY|ME15|ONS|20151008071733|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:17:33 AM
CAD_E|CASBY15015188|CASLU2015010566|MOUNTAIN VIEW DR  LOS_OSO|20151008071311|MED|MEDICAL AID CODE 3|-120.824811|35.311470|2167 MOUNTAIN VIEW DR #H |LOS_OSOS|1391 BLK LOS OLIVOS AVE| DEAD-END|631_J_7||||ME15,MR15|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//10/8/2015 7:17:36 AM
CAD_U|CASBY|MR15|ONS|20151008071736|B-15A|15015188|MED|CASLU2015010566//10/8/2015 7:17:36 AM
CAD_U|CAFKU|MIR2|AIQ|20151005074520|FKU-2|||//10/8/2015 7:18:02 AM
CAD_U|CAFKU|MIR2|AIQ|20151005074520|FKU-2|||//10/8/2015 7:18:02 AM
CAD_U|CAFKU|MIR2|AIQ|20151005074520|FKU-2|||//10/8/2015 7:18:02 AM
CAD_U|CAFKU|MIR2|AIQ|20151005074520|FKU-2|||//10/8/2015 7:18:06 AM
CAD_U|CAFKU|MIR2|AIQ|20151005074520|FKU-2|||//10/8/2015 7:18:06 AM
CAD_U|CAFKU|MIR2|AIQ|20151005074520|FKU-2|||//10/8/2015 7:18:06 AM
CAD_U|CASLU|D3442|AIQ|20151008071652|R-8B|||//10/8/2015 7:18:19 AM
CAD_U|CAFKU|MIR3|AIQ|20151007073637|FKU-1A|||//10/8/2015 7:18:25 AM
CAD_U|CAFKU|MIR3|AIQ|20151007073637|FKU-1A|||//10/8/2015 7:18:25 AM
CAD_U|CAFKU|MIR3|AIQ|20151007073637|FKU-1A|||//10/8/2015 7:18:25 AM
CAD_U|CAFKU|MIR3|AIQ|20151007073637|FKU-1A|||//10/8/2015 7:18:29 AM
CAD_U|CAFKU|MIR3|AIQ|20151007073637|FKU-1A|||//10/8/2015 7:18:29 AM
CAD_U|CAFKU|MIR3|AIQ|20151007073637|FKU-1A|||//10/8/2015 7:18:29 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:18:30 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:18:30 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:18:30 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:18:35 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:18:35 AM
CAD_U|CABEU|GAB3|AIQ|20150903073620|BEU-30|||//10/8/2015 7:18:35 AM
CAD_U|CASLU|D3442|AIQ|20151008071652|R-8B|||//10/8/2015 7:18:58 AM
CAD_U|CABEU|GAB4|AIQ|20151005072703|BEU-30|||//10/8/2015 7:19:10 AM
CAD_U|CABEU|GAB4|AIQ|20151005072703|BEU-30|||//10/8/2015 7:19:10 AM
CAD_U|CABEU|GAB4|AIQ|20151005072703|BEU-30|||//10/8/2015 7:19:10 AM
