CAD_U|CASLC|ME42|RTQ|20140802233948|I-11A|14009707|FOD|CASLU2014006895//8/3/2014 12:04:47 AM
CAD_U|USPVT|DHALL|AIQ|20140801042906|FKU-1A|||//8/3/2014 4:46:46 AM
CAD_U|USPVT|DHALL|AIQ|20140801042906|FKU-1A|||//8/3/2014 4:46:46 AM
CAD_U|USPVT|DPIT|AIQ|20140801060849|FKU-1A|||//8/3/2014 4:46:47 AM
CAD_U|USPVT|DPIT|AIQ|20140801060849|FKU-1A|||//8/3/2014 4:46:47 AM
CAD_U|USPVT|DPIT|AIQ|20140801060849|FKU-1A|||//8/3/2014 4:46:47 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//8/3/2014 4:46:48 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//8/3/2014 4:46:48 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//8/3/2014 4:46:49 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//8/3/2014 4:46:50 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//8/3/2014 4:46:50 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//8/3/2014 4:46:50 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//8/3/2014 4:46:51 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//8/3/2014 4:46:51 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:46:52 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:46:52 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:46:52 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//8/3/2014 4:46:53 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//8/3/2014 4:46:53 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//8/3/2014 4:46:53 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//8/3/2014 4:46:54 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//8/3/2014 4:46:54 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//8/3/2014 4:46:54 AM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//8/3/2014 4:46:56 AM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//8/3/2014 4:46:56 AM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//8/3/2014 4:46:56 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//8/3/2014 4:46:57 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//8/3/2014 4:46:57 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//8/3/2014 4:46:57 AM
CAD_U|CAFKU|E4370|AIQ|20140729071932|FKU-1A|||//8/3/2014 4:46:58 AM
CAD_U|CAFKU|E4370|AIQ|20140729071932|FKU-1A|||//8/3/2014 4:46:58 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//8/3/2014 4:46:59 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//8/3/2014 4:46:59 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//8/3/2014 4:46:59 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//8/3/2014 4:47:00 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//8/3/2014 4:47:00 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//8/3/2014 4:47:00 AM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//8/3/2014 4:47:02 AM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//8/3/2014 4:47:02 AM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//8/3/2014 4:47:02 AM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//8/3/2014 4:47:03 AM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//8/3/2014 4:47:03 AM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//8/3/2014 4:47:03 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//8/3/2014 4:47:04 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//8/3/2014 4:47:04 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//8/3/2014 4:47:04 AM
CAD_U|CABEU|E4684|AIQ|20140724165204|BEU-35|||//8/3/2014 4:47:05 AM
CAD_U|CABEU|E4684|AIQ|20140724165204|BEU-35|||//8/3/2014 4:47:05 AM
CAD_U|CABEU|E4684|AIQ|20140724165204|BEU-35|||//8/3/2014 4:47:05 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//8/3/2014 4:47:06 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//8/3/2014 4:47:06 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//8/3/2014 4:47:06 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//8/3/2014 4:47:07 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//8/3/2014 4:47:07 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//8/3/2014 4:47:07 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//8/3/2014 4:47:09 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//8/3/2014 4:47:09 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//8/3/2014 4:47:09 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//8/3/2014 4:47:10 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//8/3/2014 4:47:10 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//8/3/2014 4:47:10 AM
CAD_U|CABEU|E4694|AIQ|20140722203051|BEU-30|||//8/3/2014 4:47:11 AM
CAD_U|CABEU|E4694|AIQ|20140722203051|BEU-30|||//8/3/2014 4:47:11 AM
CAD_U|CABEU|E4699|AIQ|20140803012600|BEU-30|||//8/3/2014 4:47:12 AM
CAD_U|CABEU|E4699|AIQ|20140803012600|BEU-30|||//8/3/2014 4:47:12 AM
CAD_U|CABEU|E4699|AIQ|20140803012600|BEU-30|||//8/3/2014 4:47:12 AM
CAD_U|CABEU|GAB6|AIQ|20140802075114|BEU-30|||//8/3/2014 4:47:13 AM
CAD_U|CABEU|GAB6|AIQ|20140802075114|BEU-30|||//8/3/2014 4:47:13 AM
CAD_U|CABEU|GAB6|AIQ|20140802075114|BEU-30|||//8/3/2014 4:47:13 AM
CAD_U|CABEU|HLT406|AIQ|20140724034434|BEU-30|||//8/3/2014 4:47:14 AM
CAD_U|CABEU|HLT406|AIQ|20140724034434|BEU-30|||//8/3/2014 4:47:14 AM
CAD_U|CABEU|HLT406|AIQ|20140724034434|BEU-30|||//8/3/2014 4:47:14 AM
CAD_U|CASLU|PLC1|AOR|20140802152322|A-10B|||//8/3/2014 4:47:15 AM
CAD_U|CASLU|PLC1|AOR|20140802152322|A-10B|||//8/3/2014 4:47:15 AM
CAD_U|CASLU|PLC1|AOR|20140802152322|A-10B|||//8/3/2014 4:47:15 AM
CAD_U|CASLU|PLC4|AOR|20140802152811|A-10B|||//8/3/2014 4:47:17 AM
CAD_U|CASLU|PLC4|AOR|20140802152811|A-10B|||//8/3/2014 4:47:17 AM
CAD_U|CASLU|PLC4|AOR|20140802152811|A-10B|||//8/3/2014 4:47:17 AM
CAD_U|CACDF|T80|AIQ|20140720131613|HAAB|||//8/3/2014 4:47:17 AM
CAD_U|CACDF|T80|AIQ|20140720131613|HAAB|||//8/3/2014 4:47:17 AM
CAD_U|CACDF|T80|AIQ|20140720131613|HAAB|||//8/3/2014 4:47:17 AM
CAD_U|CACDF|T81|AIQ|20140720131633|HAAB|||//8/3/2014 4:47:18 AM
CAD_U|CACDF|T81|AIQ|20140720131633|HAAB|||//8/3/2014 4:47:18 AM
CAD_U|CACDF|T81|AIQ|20140720131633|HAAB|||//8/3/2014 4:47:18 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//8/3/2014 4:47:19 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//8/3/2014 4:47:19 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//8/3/2014 4:47:19 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//8/3/2014 4:47:20 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//8/3/2014 4:47:20 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//8/3/2014 4:47:20 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//8/3/2014 4:47:21 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//8/3/2014 4:47:21 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//8/3/2014 4:47:21 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//8/3/2014 4:47:23 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//8/3/2014 4:47:23 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//8/3/2014 4:47:23 AM
CAD_U|CAFKU|MIR2|AIQ|20140630071908|FKU-2|||//8/3/2014 4:47:24 AM
CAD_U|CAFKU|MIR2|AIQ|20140630071908|FKU-2|||//8/3/2014 4:47:24 AM
CAD_U|CAFKU|MIR2|AIQ|20140630071908|FKU-2|||//8/3/2014 4:47:24 AM
CAD_U|CAFKU|MIR3|AIQ|20140630071909|FKU-1A|||//8/3/2014 4:47:25 AM
CAD_U|CAFKU|MIR3|AIQ|20140630071909|FKU-1A|||//8/3/2014 4:47:25 AM
CAD_U|CAFKU|MIR3|AIQ|20140630071909|FKU-1A|||//8/3/2014 4:47:25 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//8/3/2014 4:47:26 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//8/3/2014 4:47:26 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//8/3/2014 4:47:26 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:47:27 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:47:27 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:47:27 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 4:47:31 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 4:47:31 AM
CAD_U|CASLU|E3371|DSP|20140803044731|E-19B|14009713|PAF|CASLU2014006902//8/3/2014 4:47:31 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,USAR,B64,P22,B62,LFG64,P6663,USAR12|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:48:15 AM
CAD_U|CAHCF|STPRK|AIQ|20140803044815|N-6|||//8/3/2014 4:48:15 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,USAR,B64,P22,B62,LFG64,P6663,USAR12|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:48:22 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 4:48:30 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 4:48:43 AM
CAD_U|CASLU|E3371|DSP|20140803044731|E-19B|14009713|PAF|CASLU2014006902//8/3/2014 4:49:33 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,USAR,B64,P22,B62,LFG64,P6663,USAR12|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:49:52 AM
CAD_U|CASLC|B62|RTQ|20140803044952|A-24C|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:53 AM
CAD_U|CAPSM|B64|RTQ|20140803044952|A-32M|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:53 AM
CAD_U|CAPSM|LFG64|RTQ|20140803044952|A-32M|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:53 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,USAR,B64,P22,B62,LFG64,P6663,USAR12|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:49:57 AM
CAD_U|CASLU|B3412|ENR|20140803043812|A-36I|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:57 AM
CAD_U|CASLC|B62|RTQ|20140803044952|A-24C|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:57 AM
CAD_U|CAPSM|B64|RTQ|20140803044952|A-32M|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:57 AM
CAD_U|CAPSM|LFG64|RTQ|20140803044952|A-32M|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:57 AM
CAD_U|CASLC|P22|ONS|20140803044627|N-3A|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:57 AM
CAD_U|CAFIV|P6663|ONS|20140803044258|N-12D|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:57 AM
CAD_U|CASLC|USAR|DSP|20140803043209|A-36A|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:57 AM
CAD_U|CASLC|USAR12|ENR|20140803044147|A-36C|14009712|MRESRF|CASLU2014006901//8/3/2014 4:49:57 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,USAR,B64,P22,B62,LFG64,P6663,USAR12|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:50:07 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,B64,P22,B62,LFG64,P6663|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:50:34 AM
CAD_U|CASLC|USAR|AIQ|20140803045034|A-36A|||//8/3/2014 4:50:34 AM
CAD_U|CASLC|USAR12|OFF//8/3/2014 4:50:34 AM
CAD_U|CASLU|B3412|ONS|20140803045044|A-36I|14009712|MRESRF|CASLU2014006901//8/3/2014 4:50:44 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:51:59 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:51:59 AM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//8/3/2014 4:51:59 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 4:54:14 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 4:54:29 AM
CAD_U|CASLU|E3371|ENR|20140803045429|E-19B|14009713|PAF|CASLU2014006902//8/3/2014 4:54:29 AM
CAD_U|CASLU|E3371|ENR|20140803045429|E-19B|14009713|PAF|CASLU2014006902//8/3/2014 4:54:29 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,B64,P22,B62,LFG64,P6663|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:57:46 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,B64,P22,B62,LFG64,P6663|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:57:46 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,B64,P22,B62,LFG64,P6663|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 4:57:46 AM
CAD_U|CAFIV|P6663|ONS|20140803044258|N-12D|14009712|MRESRF|CASLU2014006901//8/3/2014 5:03:02 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,P22,P6663|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 5:04:42 AM
CAD_U|CASLC|B62|AIQ|20140803050442|A-24C|||//8/3/2014 5:04:42 AM
CAD_U|CAPSM|B64|AIQ|20140803050442|A-32M|||//8/3/2014 5:04:42 AM
CAD_U|CAPSM|LFG64|AIQ|20140803050442|A-32M|||//8/3/2014 5:04:42 AM
CAD_U|CASLC|B62|AIQ|20140803050442|A-24C|||//8/3/2014 5:04:52 AM
CAD_U|CASLC|E62|AIQ|20140802185435|A-24C|||//8/3/2014 5:04:52 AM
CAD_U|CASLC|BS62|AIQ|20140730212844|A-24C|||//8/3/2014 5:04:52 AM
CAD_U|CASLC|P22|ONS|20140803044627|N-3A|14009712|MRESRF|CASLU2014006901//8/3/2014 5:06:29 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 5:06:54 AM
CAD_U|CASLU|E3371|IAO|20140803050654|E-19B|14009713|PAF|CASLU2014006902//8/3/2014 5:06:54 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 5:07:02 AM
CAD_U|CASLC|ME20|AOR|20140803050852|N-3A||OAC|//8/3/2014 5:08:52 AM
CAD_E|CASLC14009713|CASLU2014006902|Citizen Assistance/|20140803044354|PAF|PA, FLOODING|-120.561505|35.106810|398 FALCON CREST DR / 360 E EL CAMPO RD ||||633_B_5/633_B_5||||E3371|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//8/3/2014 5:09:14 AM
CAD_U|CASLU|E3371|RTQ|20140803050915|E-19B|14009713|PAF|CASLU2014006902//8/3/2014 5:09:14 AM
CAD_U|CASLU|B3412|ONS|20140803045044|A-36I|14009712|MRESRF|CASLU2014006901//8/3/2014 5:10:44 AM
CAD_U|CASLC|ME20|AIQ|20140803051539|N-3A||OAC|//8/3/2014 5:15:39 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,P22,P6663|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 5:19:30 AM
CAD_E|CASLC14009713//8/3/2014 5:23:15 AM
CAD_U|CASLU|E3371|AIQ|20140803052316|E-19B|||//8/3/2014 5:23:15 AM
CAD_E|CASLC14009713//8/3/2014 5:23:31 AM
CAD_U|CASLU|U3444|OFF//8/3/2014 5:30:03 AM
CAD_U|CASLU|U3446|OFF//8/3/2014 5:30:04 AM
CAD_U|CASLU|U3451|OFF//8/3/2014 5:30:04 AM
CAD_U|CASLU|U3453|OFF//8/3/2014 5:30:05 AM
CAD_U|CASLU|U3458|OFF//8/3/2014 5:30:06 AM
CAD_U|CASLU|U3482|OFF//8/3/2014 5:30:07 AM
CAD_U|CASLU|U3494|OFF//8/3/2014 5:30:08 AM
CAD_U|CASLU|U3495|OFF//8/3/2014 5:30:08 AM
CAD_U|CASLU|U3438|OFF//8/3/2014 5:30:09 AM
CAD_U|CASLU|U3439|OFF//8/3/2014 5:30:10 AM
CAD_U|CASLU|U3483|OFF//8/3/2014 5:30:11 AM
CAD_U|CASLU|U3484|OFF//8/3/2014 5:30:11 AM
CAD_U|CASLU|U3497|OFF//8/3/2014 5:30:13 AM
CAD_U|CASBY|U15|OFF//8/3/2014 5:30:13 AM
CAD_U|CASLC|U62|OFF//8/3/2014 5:30:14 AM
CAD_U|CAPSM|U63|OFF//8/3/2014 5:30:14 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,P22,P6663|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 5:30:39 AM
CAD_E|CASLC14009712|CASLU2014006901|DUNES|20140803042948|MRESRF|MED, SURF RESCUE|-120.629274|35.069514|OCEANO DUNES POST 5 @ =L(35.069514|| | |633_B_5/633_B_5||-120.617092|35.091297|B3412,P22,P6663|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:MARINE22A;Air-to-Ground:CDF A/G;//8/3/2014 5:30:39 AM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//8/3/2014 5:37:29 AM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//8/3/2014 5:37:29 AM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//8/3/2014 5:37:29 AM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//8/3/2014 5:37:30 AM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//8/3/2014 5:37:30 AM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//8/3/2014 5:37:30 AM
CAD_U|USPVT|DHALL|AIQ|20140801042906|FKU-1A|||//8/3/2014 5:37:31 AM
CAD_U|USPVT|DHALL|AIQ|20140801042906|FKU-1A|||//8/3/2014 5:37:31 AM
CAD_U|USPVT|DPIT|AIQ|20140801060849|FKU-1A|||//8/3/2014 5:37:32 AM
CAD_U|USPVT|DPIT|AIQ|20140801060849|FKU-1A|||//8/3/2014 5:37:32 AM
CAD_U|USPVT|DPIT|AIQ|20140801060849|FKU-1A|||//8/3/2014 5:37:32 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//8/3/2014 5:37:33 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//8/3/2014 5:37:33 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//8/3/2014 5:37:33 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//8/3/2014 5:37:35 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//8/3/2014 5:37:35 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//8/3/2014 5:37:35 AM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//8/3/2014 5:37:36 AM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//8/3/2014 5:37:36 AM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//8/3/2014 5:37:36 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//8/3/2014 5:37:37 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//8/3/2014 5:37:37 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//8/3/2014 5:37:37 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//8/3/2014 5:37:38 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//8/3/2014 5:37:38 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//8/3/2014 5:37:38 AM
CAD_U|CABEU|D46E1|AIQ|20140801151749|BEU-30|||//8/3/2014 5:37:39 AM
CAD_U|CABEU|D46E1|AIQ|20140801151749|BEU-30|||//8/3/2014 5:37:39 AM
CAD_U|CABEU|D46E1|AIQ|20140801151749|BEU-30|||//8/3/2014 5:37:39 AM
